id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1234685,Terrace Apartment,6732291,Peter,,Ward 54,-33.92005,18.39094,Entire home/apt,2400,7,14,2024-04-03,0.10,1,287,4,
1241945,Merridew - Walking distance to Camps Bay Beach,6632489,Turnkey365,,Ward 54,-33.9593,18.37921,Entire home/apt,26811,1,42,2024-11-26,0.32,68,266,12,
1253226,Msangasanga - Superb family Villa in Camps Bay,6632489,Turnkey365,,Ward 54,-33.95477,18.38423,Entire home/apt,27300,1,32,2024-11-16,0.28,68,235,8,
1259487,Camps Bay family home with sea views,6513551,Astrid,,Ward 54,-33.96112,18.38262,Entire home/apt,15000,5,7,2019-11-19,0.06,1,19,0,
1331613,"Self Cater in Rondebosch, Cape Town",7223146,Wendy,,Ward 58,-33.97549,18.49216,Entire home/apt,1500,2,150,2024-10-29,1.09,2,324,11,
1333749,sea view apartment,7231028,Barbara,,Ward 54,-33.95773,18.38381,Entire home/apt,2340,1,144,2024-04-03,1.07,4,324,13,
1348581,Deluxe Double /with options Self catering,3006485,Gordon,,Ward 115,-33.91336,18.41577,Private room,1257,2,8,2023-01-17,0.07,3,351,0,
1410077,A heaven of peace and relaxation !,7603872,Adi,,Ward 69,-34.097271,18.360401,Entire home/apt,9959,3,29,2024-02-29,0.24,1,1,5,
1469709,Lovely 1-Bedroom De Waterkant Apt. WiFi included,1852795,Jenny,,Ward 115,-33.91587,18.41832,Entire home/apt,1620,5,26,2022-12-12,0.19,3,174,0,
1495471,Private room at Mountview B&B,7849376,Joe,,Ward 54,-33.91721,18.39219,Private room,,1,4,2019-01-23,0.03,1,0,0,
1519294,Spectacular Clifton Penthouse on 1st Beach.,8109114,Margot,,Ward 54,-33.93564,18.37775,Entire home/apt,7989,5,79,2023-11-19,0.59,1,250,0,
1557974,"Constantia, comfortable ensuite room, kitchenette",8293590,Jon,,Ward 62,-34.01182,18.44789,Private room,1100,2,13,2024-12-14,0.12,1,179,3,
1558929,Cape Town Seafront 1 Bedroom apartment,8297457,Gordon,,Ward 115,-33.90209,18.40234,Entire home/apt,1411,5,75,2024-11-29,0.55,1,231,6,
1565329,Treehouse in city centre (entire flat),7051121,Sebastiaan,,Ward 77,-33.93545,18.41664,Entire home/apt,,5,6,2024-09-09,0.26,1,1,3,
1571355,2 bedroom apartment amazing views Albatross House,8355528,Andre,,Ward 61,-34.19629,18.42767,Entire home/apt,3500,1,24,2023-12-12,0.31,4,102,0,
1587516,Newly renovated apartment in Sea Point,8463032,Tanya,,Ward 54,-33.91553,18.39491,Entire home/apt,4286,2,1,2020-02-10,0.02,1,361,0,
1595157,Cape Point Mountain Getaway - Cottage,8507045,Joel,,Ward 61,-34.252960205078125,18.475013732910156,Entire home/apt,1321,1,189,2024-12-18,1.40,3,280,51,
1595205,Whalehaven: Kalk Bay Apartment with Harbour Views,8507293,Louise,,Ward 64,-34.12625,18.44899,Entire home/apt,2100,2,133,2024-12-15,1.00,2,270,17,
1625734,Fabulous Family Villa sleeps12 ConstantiaVineyards,8643899,Linda,,Ward 62,-34.03025,18.42911,Entire home/apt,16000,7,8,2024-10-27,0.11,4,231,1,
1626659,Big Bay Homestay La Paloma,5646468,Madeleine,,Ward 23,-33.7806595,18.4543554,Private room,850,2,27,2024-10-17,0.21,2,138,11,
1642108,Guinea Fowl House Kommetjie,8718245,Michele,,Ward 61,-34.13844,18.32793,Entire home/apt,,2,2,2022-01-02,0.04,4,0,0,
1642844,"Classic Victorian Home, views over the Ocean !",8721135,James,,Ward 115,-33.90981,18.40643,Entire home/apt,13000,6,2,2022-05-31,0.01,1,328,0,
1643042,Executive Studio + Parking + Street Art Murals,8721830,Dencel,,Ward 57,-33.93249,18.46177,Entire home/apt,1159,2,65,2024-12-17,0.60,20,262,8,
1643095,"Junior Suite next to the beach, we love it!",59342,Georg,,Ward 4,-33.858356,18.490376,Private room,2901,3,3,2023-10-03,0.02,6,91,0,
1644384,Spacious Family Home in Claremont,8727158,Elmarie,,Ward 58,-33.9783,18.48517,Entire home/apt,4786,10,2,2019-01-03,0.02,1,308,0,
1853122,Knightsbridge 407,3961453,Host Agents,,Ward 55,-33.8911225,18.5107067,Entire home/apt,4358,1,9,2024-10-28,0.09,99,335,1,
1863057,Admire Table Bay from a Contemporary Hideaway,9715719,Anton,,Ward 115,-33.91167,18.40147,Entire home/apt,11893,3,30,2024-11-26,0.23,1,268,8,
1863625,Bishopscourt home holiday rental,8732631,Shawn,,Ward 62,-33.98796,18.45043,Entire home/apt,3500,14,6,2023-01-06,0.04,1,320,0,
1871147,31 Rhodora - Beachfront Flat,2516345,Jaco,,Ward 115,-33.89966,18.40614,Entire home/apt,2454,2,22,2024-08-31,0.16,88,290,2,
1871897,Cosy safe Panorama comfort zone with 233Mbps Wi-Fi,9752740,Rixie,,Ward 1,-33.87881,18.58052,Entire home/apt,731,5,49,2024-12-15,0.40,2,348,15,
1874931,2Bed CBD Apartment free WiFi Parking Pool Aircon,17203604,Shadley,,Ward 115,-33.92779,18.4142,Entire home/apt,3370,3,33,2024-09-20,0.30,24,331,3,
1877613,Luxury Green Point Apartment for 4,9778760,Darryl,,Ward 115,-33.91081,18.41492,Entire home/apt,,1,477,2023-02-19,3.52,1,0,0,
1904760,Cape Point Mountain Getaway - Villa,8507045,Joel,,Ward 61,-34.23997116088867,18.475305557250977,Entire home/apt,2172,2,192,2024-12-22,1.45,3,248,52,
1910455,Safe*Family friendly*Central*Solar*Wi-Fi 227Mbps,9752740,Rixie,,Ward 1,-33.87827,18.58042,Entire home/apt,1099,5,36,2024-02-29,0.27,2,348,3,
1921759,East of Eden,9960137,Margarete,,Ward 115,-33.91185,18.41544,Entire home/apt,1518,5,41,2024-11-30,0.31,1,280,3,
1923621,Collector's pad with great city & mountain views,2620481,Gary,,Ward 115,-33.92592,18.42068,Entire home/apt,,2,71,2024-10-25,0.53,1,303,5,
1927846,Large family home with lovable cat,9985850,Nicole,,Ward 64,-34.13794,18.42498,Entire home/apt,1900,10,6,2024-01-01,0.04,1,170,1,
1930799,A Loft Suspended Between Mountain and Sea,2065270,Mark,,Ward 64,-34.13174,18.44701,Entire home/apt,1500,2,226,2024-11-01,2.22,1,263,28,
1932666,"Charming garden cottage, central",7447391,Connie,,Ward 77,-33.93698,18.40311,Entire home/apt,,3,182,2024-12-12,1.36,1,4,8,
1933826,An African experience in Cape Town,10008751,Rensche,,Ward 71,-34.07254,18.4508,Entire home/apt,,3,7,2022-03-25,0.05,1,0,0,
1935076,The perfect place to stay and meet,4397998,Adam,,Ward 77,-33.93018,18.40551,Private room,613,2,43,2024-01-09,0.36,17,357,1,
1942398,Historical Farmhouse In Cape Town,20602565,Lance,,Ward 115,-33.93291,18.40951,Entire home/apt,9286,2,11,2024-05-14,0.11,69,186,4,
1943173,Contemporary 2 bed 2 bath with spectacular views,10051123,Lisa,,Ward 54,-33.95826,18.38449,Entire home/apt,4257,3,41,2024-12-11,0.31,2,352,3,
1945481,The Pumpkin Palace (C 1901) Cape Town City Bowl,358366,Jayson,,Ward 57,-33.93484,18.4522,Entire home/apt,1500,3,67,2024-03-05,0.50,1,300,4,
1945888,Designer studio in Camps Bay -  aircon & fibre.,6249106,Carol,,Ward 54,-33.95222,18.384,Entire home/apt,1371,1,390,2024-12-09,2.89,3,269,28,
1948161,Cosy Kloofstreet 1BD with Balcony and City Views,10074617,Stefan,,Ward 77,-33.93585968017578,18.40542984008789,Entire home/apt,1365,2,63,2024-12-27,0.47,1,272,5,
1957206,Stunning city home made for easy outdoor living,10116675,Bridget,,Ward 77,-33.93944,18.4172,Entire home/apt,2404,4,15,2024-02-02,0.11,2,11,1,
1972907,Quayside  Penthouse,10187003,Nathan David,,Ward 55,-33.88775,18.51312,Entire home/apt,,3,3,2024-11-30,0.72,1,203,3,
1990771,332 The Square - Spacious City Studio,2516345,Jaco,,Ward 115,-33.9301,18.42119,Entire home/apt,1695,2,6,2023-01-02,0.05,88,347,0,
1992333,Inn Africa Beachfront Self Catering,5155091,Candace,,Ward 23,-33.80648,18.46789,Entire home/apt,1462,5,60,2024-03-13,0.45,1,207,5,
1996591,Cape Town Penthouse with Views. - No Load Shedding,10288729,James,,Ward 115,-33.92332,18.42052,Entire home/apt,1650,3,233,2024-12-07,1.74,1,277,11,
2000857,Uber Luxe Apartment near Saunders Rock Bantry Bay,10300093,Louise,,Ward 54,-33.92431,18.37962,Entire home/apt,4343,7,137,2024-09-10,1.02,1,68,7,
2007991,Charming house & beautiful garden,9599348,Joy,,Ward 77,-33.91872,18.41589,Entire home/apt,,3,25,2021-01-05,0.19,1,0,0,
2013198,Beautiful & Spacious Cape Town apartment,9551786,Kat,,Ward 115,-33.90912,18.39727,Entire home/apt,2500,4,49,2024-11-11,0.37,2,310,9,
2015634,"One on Houghton, Camps Bay",187419799,Brandon,,Ward 54,-33.960269927978516,18.375572204589844,Entire home/apt,18000,2,51,2024-11-17,0.39,1,234,12,
2021476,"LagoonViews Apartment, Walborough, Great Sea Views",10388671,Katja,,Ward 55,-33.88121,18.49178,Entire home/apt,877,90,11,2023-08-31,0.08,2,27,0,
2025227,Birds eye view beautiful Cape Town 2 bed Apartment,9478902,Gus,,Ward 77,-33.92949,18.4031,Entire home/apt,3554,7,9,2024-01-08,0.07,2,354,1,
2030139,Beauty View,10425446,Carsten,,Ward 100,-34.15609,18.8877,Entire home/apt,,1,0,,,1,0,0,
2037869,Schön und Sichere Wohnung im City 1,6077036,Gideon,,Ward 77,-33.92058,18.41529,Private room,1114,6,168,2024-10-22,1.26,2,32,7,
2044603,Beach style home in Hout Bay,10463362,Luke,,Ward 74,-34.0426,18.35273,Entire home/apt,,10,11,2024-01-27,0.15,3,7,3,
2050120,Contemporary & Warm Villa; Moments from the beach,810511,Philipp,,Ward 74,-34.0109122846123,18.340197301406622,Entire home/apt,50714,5,1,2024-12-14,1,1,322,1,
2051863,Stroll to the Beach from a Central Camps Bay Apartment,10514944,Kevin,,Ward 54,-33.95475,18.38357,Entire home/apt,3250,3,362,2024-12-22,2.70,3,230,30,
2053265,1 Bedroom Apartment in Secure complex,10519571,Kyle,,Ward 115,-33.91253662109375,18.41377830505371,Entire home/apt,913,3,83,2024-12-15,0.63,1,275,13,
2072916,Schön und sichere Wohnung im City 2,6077036,Gideon,,Ward 77,-33.92058,18.41529,Private room,1114,6,58,2024-12-15,0.43,2,44,5,
2073335,Charming and spacious double room,10599394,Cathrine,,Ward 64,-34.08763,18.47568,Private room,,3,0,,,1,0,0,
2079998,Fabulous 2 bed Sea Point flat with large balcony,9086698,Claire,,Ward 54,-33.92247,18.38342,Entire home/apt,1013,2,35,2024-02-26,0.26,1,2,5,
2080138,Cape Town  Manhattan Penthouse open air Jacuzzi .,4330603,Bobby,,Ward 115,-33.92172,18.41648,Entire home/apt,5421,1,244,2024-10-25,2.24,2,239,29,
2080336,Cosy Camps Bay flatlet,10628663,Diedelof,,Ward 54,-33.95203,18.38081,Entire home/apt,,3,182,2024-12-12,1.37,4,0,19,
2080372,Cape Town Manhattan luxury Studio  with Jacuzzi,4330603,Bobby,,Ward 115,-33.92184,18.417,Entire home/apt,3317,1,166,2024-12-14,1.45,2,317,12,
2094004,Ethnic Asian LongTerm - Private Double w/ bathroom,9233395,Pier,,Ward 115,-33.90809,18.40156,Private room,,25,13,2024-11-30,0.35,4,13,2,
2094756,Amazing view with security.,10687752,Francia,,Ward 105,-33.81821,18.68037,Private room,,1,0,,,1,0,0,
2095245,da House-luxury family apartment (solar powered),10689558,Nadine,,Ward 4,-33.8575,18.49173,Entire home/apt,3300,7,12,2024-10-09,0.10,6,209,3,
2095644,Comrie Villa,10691059,Craig,,Ward 54,-33.94737,18.38626,Entire home/apt,16000,5,14,2024-01-02,0.11,3,174,1,
2112960,Villa Ondine: Cape Town Beach House,153875346,Leon,,Ward 61,-34.13835,18.32596,Entire home/apt,18995,2,316,2024-12-20,2.49,1,313,31,
2113383,Lemon Tree Cottage,10774970,Philipp,,Ward 54,-33.96012,18.37829,Entire home/apt,,3,27,2023-03-30,0.20,3,298,0,
2121075,"ST JAMES Exquisite Private Space, 180° Seaview",10816726,Leana,,Ward 64,-34.11594,18.462046,Entire home/apt,,3,54,2024-10-30,0.41,1,0,5,
2147358,Little Lemon Tree Room,10774970,Philipp,,Ward 54,-33.96055,18.37761,Entire home/apt,1170,2,96,2024-12-25,0.72,3,313,2,
2148527,Little Lemon Tree Room 2,10774970,Philipp,,Ward 54,-33.96076,18.37842,Entire home/apt,1462,3,50,2024-12-23,0.38,3,304,6,
2152121,Riversong Guest House - 4 Star,10984311,Inri,,Ward 59,-33.974686,18.462191,Private room,2914,2,3,2023-01-02,0.02,1,363,0,
2152530,Privatzimmer in Haus in Blouberg,9169718,Claudia,,Ward 23,-33.81596,18.4819,Private room,741,8,2,2015-06-30,0.02,4,22,0,
2156844,A people's place for friendly folks,11007114,Lydia,,Ward 94,-34.04258,18.67371,Private room,515,1,14,2021-11-19,0.13,3,365,0,
2166889,Luxurious home living. Walk to beach. Off grid.,11057102,Robert John,,Ward 54,-33.95424,18.37802,Entire home/apt,13714,3,93,2024-12-10,0.74,6,316,10,
2167576,Luxury Living + pool & epic views. Nomadic Dream,23410421,Franziska,,Ward 77,-33.92545180239893,18.40288005800619,Entire home/apt,3236,3,6,2024-11-14,3.21,4,108,6,
2179981,VALUE! Central big 3 bedr. 2.5 bath. in Bantry Bay,11117948,Dennis,,Ward 54,-33.92201,18.38119,Entire home/apt,,3,75,2024-12-19,1.17,1,297,14,
2185497,Cape Town City Skyline,11144628,Jan,,Ward 115,-33.92447,18.42117,Entire home/apt,1000,4,220,2024-12-16,1.65,1,293,21,
2206504,Large family home on the Lake.,11256931,Jenni,,Ward 64,-34.08587,18.47323,Entire home/apt,5100,7,35,2024-12-27,0.29,1,309,5,
2206570,Camps Bay STudio 1 Seaviews Luxury,1811942,Shannon,,Ward 54,-33.963,18.38133,Entire home/apt,1691,28,13,2019-02-04,0.10,3,177,0,
2211647,"Studio Comrie; Modern, fresh, views, secure, yours",10691059,Craig,,Ward 54,-33.94722,18.38774,Entire home/apt,2370,2,143,2024-11-16,1.28,3,239,5,
2214276,Llandudno Loft - just a stroll to the beach,11294503,Pauline,,Ward 74,-34.00902,18.34446,Entire home/apt,1600,3,38,2024-12-01,0.29,1,252,3,
2222202,Come home to Mother nature,11338017,Leigh,,Ward 71,-34.0419,18.42827,Private room,,7,2,2015-02-14,0.02,1,0,0,
2224057,"Central Private Secure with pool, garden, parking",11350367,Helen,,Ward 77,-33.94599,18.42068,Entire home/apt,1111,3,203,2024-12-15,1.55,1,275,32,
2229201,"Stylish apt with mountain views, No loadshedding",11378199,Cape Town Short Stays,,Ward 115,-33.9164,18.42017,Entire home/apt,1589,3,160,2024-10-20,1.21,3,118,4,
2229515,"Excellent Location, Ideal Apartment in Cape Town",10380918,Talitha,,Ward 115,-33.90797,18.39993,Entire home/apt,1329,2,179,2024-12-13,1.35,1,270,20,
2252203,Camps Bay home sleeps 10. 5 min walk to beach.,6249106,Carol,,Ward 54,-33.95213,18.38427,Entire home/apt,16000,3,124,2024-12-13,1.02,3,284,22,
2264646,Perfect Beachfront Apartment # 2,404176,Gayle,,Ward 54,-33.918,18.3862,Entire home/apt,4514,2,47,2024-11-09,0.35,5,282,2,
2285395,Man And tree deluxe Studio#4 long balcony+cityview,11675150,Stephane,,Ward 115,-33.91659,18.41838,Entire home/apt,4150,1,15,2022-03-05,0.11,5,359,0,
2286781,Modern up-market Clifton apartment,11683001,Andrew,,Ward 54,-33.93704,18.37743,Entire home/apt,2000,2,177,2024-11-30,1.35,3,163,14,
2289117,Urbane Designer Apartment in Green Point,2170671,Dirk,,Ward 115,-33.90883,18.40602,Entire home/apt,1694,7,198,2024-11-01,1.51,1,119,7,
2301577,"Separate Apartment, on Mountainside",11755032,Mel,,Ward 64,-34.13255,18.40939,Entire home/apt,1029,2,8,2020-03-31,0.07,1,319,0,
2309049,"Camps Bay House with SOLAR, Views, Pool and Garden",11752037,Maureen,,Ward 54,-33.9553,18.37929,Entire home/apt,9357,3,106,2024-12-23,0.81,3,111,24,
2321677,APARTMENT ON CONSTANTIA WINE ROUTE,11858790,Emma Paola,,Ward 62,-34.02444,18.42019,Entire home/apt,2999,5,47,2024-10-27,0.41,20,248,8,
2321768,Chelsea Victorian with a Leafy Poolside Patio,11858790,Emma Paola,,Ward 62,-34.00804,18.46536,Entire home/apt,5000,5,59,2024-12-20,0.49,20,276,13,
2334530,Southern Oaks Garden Apartment,692331,Louie,,Ward 58,-33.97504,18.47277,Entire home/apt,842,2,16,2022-06-02,0.12,2,328,0,
2347927,A well located stand alone bedroom,11991167,Olivia Nancye,,Ward 115,-33.92553,18.41294,Private room,,2,168,2024-12-04,1.27,2,320,27,
2350003,Stunning house in Devil's Peak,6629728,Isabelle & Platon,,Ward 77,-33.93754,18.42851,Entire home/apt,6000,3,124,2024-12-26,1.05,1,239,13,
2370212,"Stylish Industrial Loft, No loadshedding, Gr8 view",11378199,Cape Town Short Stays,,Ward 115,-33.91649,18.42022,Entire home/apt,1575,3,190,2024-12-20,1.44,3,138,11,
2378969,Wind-free studio in Camps Bay with Mountain Views,12152659,Anna,,Ward 54,-33.94801,18.38711,Entire home/apt,2800,4,207,2024-12-16,1.57,2,229,16,
2381610,Lakeside Villa with Private Pool & Stunning Views,12168195,Christine,,Ward 69,-34.11718,18.37917,Entire home/apt,7800,7,32,2022-09-30,0.26,1,22,0,
2387735,Beach living with Table Mountain view,12198212,K U,,Ward 55,-33.89298,18.48238,Entire home/apt,1449,3,63,2024-09-16,0.49,7,165,4,
3386505,Brynbrook House- self-catering apartment,17086090,Iris,,Ward 69,-34.10258,18.38798,Entire home/apt,1150,3,6,2024-11-22,0.05,1,180,1,
3404165,"Lemon Tree Studio with Deck, Kommetjie, Cape Town",17167110,Michael,,Ward 61,-34.14324,18.33481,Entire home/apt,1024,2,127,2024-11-18,1.17,3,89,6,
3499802,Beautiful home in Hout Bay,5156139,Kathryn-Leanne,,Ward 74,-34.02216,18.37554,Entire home/apt,8500,7,0,,,1,262,0,
3530917,Muizenberg Villa,17774497,David,,Ward 64,-34.1028,18.46689,Entire home/apt,6500,12,5,2024-01-04,0.05,2,278,1,
3535143,Upmarket Sea View Big Bay apartment,17800102,Liz,,Ward 23,-33.79291,18.45883,Entire home/apt,2081,2,138,2023-02-28,1.41,2,5,0,
3540307,Pinelands_Self Catering Suite_The Duchess,17821841,Rachel,,Ward 53,-33.93636,18.49964,Entire home/apt,875,1,55,2024-12-02,0.65,2,89,19,
3557904,Upstairs single (Brown Room) with own bathroom,16314383,Viv,,Ward 64,-34.10482,18.47318,Private room,320,5,66,2024-12-20,0.54,4,155,15,
3578937,"Family home in top security estate, Hout Bay",18026994,Dionne,,Ward 74,-34.01497,18.37032,Entire home/apt,,7,10,2024-01-09,0.08,2,0,1,
3583417,Stay with us - in a room with a view,18047848,Steve,,Ward 57,-33.95716,18.47805,Private room,725,1,169,2024-10-13,1.33,1,310,21,
3588923,"SIMON'S TOWN - ""ROOM WITH A VIEW""",9653933,Debbie,,Ward 61,-34.19324,18.42688,Entire home/apt,,2,47,2021-01-10,0.38,1,272,0,
3589058,Centrally located with Mountain views,11991167,Olivia Nancye,,Ward 77,-33.92456,18.41066,Entire home/apt,2329,2,70,2024-11-10,0.55,2,266,13,
3602745,"Spacious, renovated family home in Green Point",2762369,Karis,,Ward 115,-33.909328,18.403622,Entire home/apt,6900,5,21,2024-02-26,0.17,2,228,3,
3607015,"Sea Point, Tranquil with Mountain & Ocean Views",18124997,Jan,,Ward 54,-33.91824,18.39252,Private room,946,4,33,2024-12-02,0.40,1,14,18,
3608595,Stunning studio apartment,18184429,Nicola,,Ward 77,-33.92004,18.41629,Entire home/apt,2975,4,21,2017-04-30,0.17,1,355,0,
3614052,Stylish Holiday Home in Hout Bay,3445563,Machiel,,Ward 74,-34.03041,18.34487,Entire home/apt,,1,0,,,1,0,0,
3619228,Designer Flat with Scenic Ocean & Mountain View’s,17800102,Liz,,Ward 23,-33.8168,18.47588,Entire home/apt,2500,2,460,2024-02-24,3.77,2,303,2,
3628304,Familiehuis in St James Kaapstad,2596900,Jooske Marijke,,Ward 64,-34.12128,18.45539,Entire home/apt,2535,3,18,2023-09-28,0.15,2,334,0,
3629690,Chic Guest Room in Penthouse,18290792,Curtis,,Ward 77,-33.92057,18.41577,Private room,,2,25,2024-06-26,1.67,2,0,17,
3632364,ART DECO ROOM at COLLINGWOOD STUD,2552379,David,,Ward 105,-33.80959,18.62103,Private room,,4,1,2017-03-19,0.01,3,0,0,
3632533,SEA SIDE ROOM at COLLINGWOOD STUD,2552379,David,,Ward 105,-33.81118,18.622,Private room,,4,1,2015-01-02,0.01,3,0,0,
3657478,Spectacular views of Cape Town,18531504,Boudine,,Ward 77,-33.94315,18.42384,Entire home/apt,1500,5,6,2024-01-07,0.05,1,252,1,
3677171,"Beautiful bo kaap cottage, with no loadshedding",12507655,Andrew,,Ward 77,-33.92246,18.41352,Private room,700,1,278,2024-10-11,2.22,4,310,9,
3704050,Sunny room in a cottage near the sea (Bantry Bay).,18850853,Claudio,,Ward 54,-33.92553,18.37967,Private room,1750,30,16,2020-03-01,0.15,3,57,0,
1653819,"Market House, Flat 402.",7080534,Connell Davids,,Ward 115,-33.92213,18.41945,Entire home/apt,984,3,254,2024-11-11,1.88,1,169,13,
1657639,Homely Home near beach,8786972,Maarten,,Ward 74,-34.04191,18.3533,Entire home/apt,1500,7,54,2024-12-08,0.41,1,200,4,
1658671,Villa Pascal Guest House,8774137,Eugene,,Ward 112,-33.83527,18.65497,Private room,,3,1,2018-07-06,0.01,1,0,0,
1666477,Largo House guest suite,73439,Beverley,,Ward 59,-33.97965,18.45632,Entire home/apt,770,2,263,2024-12-23,1.94,5,285,38,
1681507,LOCATION LOCATION LOCATION !,8892927,Julio,,Ward 115,-33.91054,18.40993,Private room,,14,0,,,1,0,0,
1684882,Spacious city loft with large terrace,144553,Hans,,Ward 57,-33.93696,18.45742,Entire home/apt,3600,2,104,2024-03-13,0.77,4,276,2,
1689925,Living like a Hollywood Star – Our Signature Haven,59342,Georg,,Ward 4,-33.858356,18.490376,Private room,4144,3,0,,,6,79,0,
1690757,Spacious studio with sunny deck in Tamboerskloof,5676433,Fiona,,Ward 77,-33.92457,18.40467,Entire home/apt,823,6,89,2024-11-21,0.66,3,82,9,
1694115,African Vibes - The Blue Suite,8908046,African Vibes,,Ward 107,-33.8111,18.50279,Private room,,30,0,,,1,0,0,
1706106,ocean12_ beach apartment_OnShore,9004230,Nicole,,Ward 4,-33.8569,18.48995,Private room,3312,3,12,2023-12-27,0.09,6,33,0,
2401492,Tom's Cabin,12273133,Diana,,Ward 61,-34.2061,18.45484,Entire home/apt,3914,2,59,2024-12-17,0.49,1,267,9,
2402624,Sunset 1008 Blouberg Cape Town,6334194,Elizianne,,Ward 23,-33.80349,18.463,Entire home/apt,2409,2,64,2024-11-30,0.51,2,330,12,
2422808,17 Woodford Avenue,10514944,Kevin,,Ward 54,-33.95356,18.38439,Entire home/apt,12000,12,9,2024-01-06,0.08,3,334,1,
2442614,The Mountain House -  Peaceful and Private,2555267,Carin,,Ward 64,-34.128133,18.434297,Entire home/apt,2593,2,203,2024-12-19,1.59,1,319,24,
2442838,"Rockpool 1208,Cape Town,mountain and sea views!",6334194,Elizianne,,Ward 23,-33.80363,18.46202,Entire home/apt,2395,2,148,2024-11-25,1.20,2,299,16,
2446152,Beautiful house in Bo Kaap with no loadshedding,12507655,Andrew,,Ward 77,-33.92403,18.41307,Private room,700,1,234,2024-12-21,1.80,4,316,16,
2457319,Man And tree deluxe Studio#3 long balcony+Cityview,11675150,Stephane,,Ward 77,-33.9178,18.41705,Private room,2890,1,0,,,5,298,0,
